datetime,true_high,true_low,y_hat_high,y_hat_low
1999-05-06 13:30:00,135.125,133.4375,134.89179366102078,133.43114669268758
1999-05-14 13:30:00,134.48436999999998,132.375,134.42578004025648,132.46089439066637
1999-05-17 13:30:00,134.98436999999998,132.625,134.98148462360038,133.3597009242918
1999-05-19 13:30:00,135.59375,130.0625,135.59431419826765,133.63509947339318
1999-05-24 13:30:00,132.34375,128.4375,132.65128633862463,130.20967083721558
1999-05-28 13:30:00,130.15625,128.375,131.77210463831622,129.11513943905913
1999-06-01 13:30:00,130.1875,128.01561999999998,130.67224261729515,128.6564988402738
1999-06-02 13:30:00,130.875,129.78125,130.69390357596026,128.6564988402738
1999-06-04 13:30:00,134.1875,132.90625,133.77242272576993,131.6874954388276
1999-06-07 13:30:00,133.79686999999998,131.59375,134.2305119845236,132.10159132982196
1999-06-08 13:30:00,133.09375,131.8125,133.28241537450472,131.4310467485771
1999-06-22 13:30:00,133.625,132.125,134.30910222636706,132.543665060293
1999-07-01 13:30:00,139.5,137.90625,138.24710417986685,136.80473439626059
1999-07-06 13:30:00,139.71875,138.51561999999998,140.5021663224333,139.19121322929266
1999-07-19 13:30:00,140.40625,137.53125,141.46490483516348,139.7936922429751
1999-07-29 13:30:00,135.34375,132.5625,135.71338690069206,133.47379224115238
1999-08-02 13:30:00,133.84375,131.375,134.32237271786983,132.12976954610363
1999-08-09 13:30:00,130.15625,127.0,131.8507766000302,129.6787850361602
1999-08-13 13:30:00,133.96875,132.25,133.80124687022854,131.68333535002952
1999-09-15 13:30:00,132.8125,130.3125,133.44181913311843,131.70007223374668
1999-09-16 13:30:00,133.9375,132.15625,133.24782946721905,131.5432018683128
1999-09-20 13:30:00,132.46875,130.15625,134.31132550129382,132.082185101967
1999-09-27 13:30:00,128.8125,125.5625,130.09839472846306,127.66565342059774
1999-09-30 13:30:00,128.5625,126.625,130.43319945663384,128.29914821523852
1999-10-07 13:30:00,133.875,131.23436999999998,132.66531294337793,131.4264006772289
1999-10-14 13:30:00,126.75,124.5,129.20540858412565,127.20400773512942
1999-10-22 13:30:00,130.46875,128.75,131.63375890904493,129.3199965443486
1999-10-25 13:30:00,130.6875,127.8125,131.0222680240001,128.45402409233282
1999-10-26 13:30:00,130.3125,128.25,129.61855539583524,127.23207187210618
1999-11-02 14:30:00,136.375,135.125,136.13489907686284,133.80232316031666
1999-11-04 14:30:00,139.10936999999998,136.78125,137.41445004973292,135.48922984867514
1999-11-11 14:30:00,139.98436999999998,137.125,139.05992308731416,137.03512683962776
1999-11-17 14:30:00,143.0,141.625,142.18067529400741,141.07634195394073
1999-11-18 14:30:00,142.96875,142.0,143.4467314511022,141.98352750036227
1999-11-24 14:30:00,142.875,141.25,142.6990432545681,140.90095089469182
1999-11-26 14:30:00,141.92186999999998,140.4375,142.08517726004226,140.61127517095352
1999-12-03 14:30:00,143.71875,142.25,144.87527383117938,142.79300654020759
1999-12-06 14:30:00,143.3125,141.375,143.67574953465373,141.975030735143
1999-12-07 14:30:00,142.0625,140.5,142.84179578014297,141.06784518872146
1999-12-09 14:30:00,142.8125,140.875,142.05290869659618,140.57066336327384
1999-12-14 14:30:00,142.20311999999998,140.03125,141.81910560282046,139.7821820257232
1999-12-17 14:30:00,143.1875,141.09375,143.67574953465373,141.975030735143
1999-12-21 14:30:00,144.1875,142.96875,144.34380491727038,142.78563620019557
2000-01-03 14:30:00,144.0625,139.64061999999998,147.14252676918173,144.9234081703749
2000-01-04 14:30:00,141.53125,137.25,142.2112578009064,139.20556679121125
2000-01-07 14:30:00,146.90625,145.03125,146.83757275607377,144.988112952381
2000-01-10 14:30:00,146.09375,143.5,147.35928327586862,145.04562408657995
2000-01-21 14:30:00,145.84375,139.40625,146.17291239098083,143.68254025039877
